,version,image_path,height,width
2784,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\743.png,4,2
2785,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\744.png,149,112
2786,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\745.png,214,99
2787,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\746.png,137,152
2788,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\747.png,478,647
2789,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\748.png,147,193
2790,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\749.png,452,674
2791,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\75.png,613,240
2792,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\750.png,257,246
2793,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\751.png,113,110
2794,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\752.png,191,173
2795,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\753.png,299,209
2796,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\754.png,217,89
2797,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\755.png,17,10
2798,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\756.png,49,137
2799,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\757.png,391,267
2800,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\758.png,19,167
2801,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\759.png,252,231
2802,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\76.png,1023,987
2803,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\760.png,885,633
2804,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\761.png,346,391
2805,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\762.png,371,271
2806,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\763.png,131,346
2807,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\764.png,747,691
2808,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\765.png,336,643
2809,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\766.png,478,995
2810,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\767.png,380,267
2811,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\768.png,680,688
2812,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\769.png,348,438
2813,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\77.png,169,170
2814,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\770.png,232,240
2815,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\771.png,272,133
2816,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\772.png,37,46
2817,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\773.png,734,708
2818,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\774.png,68,79
2819,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\775.png,90,86
2820,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\776.png,352,358
2821,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\777.png,165,191
2822,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\778.png,38,23
2823,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\779.png,453,676
2824,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\78.png,641,1011
2825,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\780.png,79,170
2826,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\781.png,104,68
2827,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\782.png,178,74
2828,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\783.png,417,444
2829,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\784.png,135,241
2830,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\785.png,204,151
2831,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\786.png,474,415
2832,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\787.png,404,382
2833,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\788.png,765,426
2834,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\789.png,859,769
2835,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\79.png,274,240
2836,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\790.png,241,346
2837,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\791.png,762,897
2838,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\792.png,67,79
2839,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\793.png,175,102
2840,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\794.png,162,59
2841,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\795.png,360,384
2842,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\796.png,129,139
2843,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\797.png,456,636
2844,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\798.png,776,821
2845,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\799.png,108,27
2846,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\8.png,36,53
2847,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\80.png,775,398
2848,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\800.png,240,228
2849,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\801.png,225,216
2850,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\802.png,151,210
2851,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\803.png,318,309
2852,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\804.png,824,410
2853,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\805.png,66,200
2854,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\806.png,152,137
2855,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\807.png,151,113
2856,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\808.png,97,115
2857,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\809.png,228,61
2858,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\81.png,77,51
2859,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\810.png,215,289
2860,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\811.png,390,296
2861,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\812.png,343,544
2862,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\813.png,153,209
2863,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\814.png,283,207
2864,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\815.png,32,241
2865,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\816.png,101,212
2866,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\817.png,134,275
2867,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\818.png,318,601
2868,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\819.png,347,176
2869,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\82.png,220,119
2870,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\820.png,30,93
2871,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\821.png,106,52
2872,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\822.png,68,81
2873,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\823.png,131,139
2874,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\824.png,171,470
2875,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\825.png,556,640
2876,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\826.png,617,727
2877,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\827.png,151,224
2878,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\828.png,201,90
2879,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\829.png,399,154
2880,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\83.png,193,183
2881,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\830.png,273,272
2882,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\831.png,326,523
2883,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\832.png,373,269
2884,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\833.png,444,540
2885,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\834.png,571,306
2886,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\835.png,166,191
2887,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\836.png,82,173
2888,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\837.png,763,649
2889,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\838.png,772,864
2890,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\839.png,152,144
2891,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\84.png,261,403
2892,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\840.png,84,89
2893,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\841.png,516,646
2894,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\842.png,822,410
2895,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\843.png,819,441
2896,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\844.png,219,300
2897,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\845.png,240,340
2898,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\846.png,462,144
2899,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\847.png,678,702
2900,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\848.png,455,573
2901,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\849.png,75,64
2902,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\85.png,92,116
2903,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\850.png,33,28
2904,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\851.png,27,33
2905,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\852.png,175,144
2906,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\853.png,126,349
2907,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\854.png,347,353
2908,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\855.png,140,121
2909,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\856.png,17,78
2910,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\857.png,617,893
2911,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\858.png,168,133
2912,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\859.png,10,16
2913,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\86.png,263,552
2914,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\860.png,680,452
2915,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\861.png,287,120
2916,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\862.png,111,160
2917,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\863.png,57,161
2918,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\864.png,113,116
2919,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\865.png,117,114
2920,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\866.png,209,151
2921,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\867.png,205,162
2922,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\868.png,242,85
2923,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\869.png,443,445
2924,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\87.png,131,146
2925,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\870.png,300,214
2926,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\871.png,225,48
2927,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\872.png,148,147
2928,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\873.png,356,453
2929,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\874.png,382,375
2930,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\875.png,5,2
2931,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\876.png,165,190
2932,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\877.png,120,97
2933,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\878.png,742,635
2934,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\879.png,172,98
2935,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\88.png,428,698
2936,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\880.png,83,44
2937,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\881.png,447,522
2938,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\882.png,713,551
2939,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\883.png,121,121
2940,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\884.png,53,14
2941,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\885.png,86,173
2942,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\886.png,67,104
2943,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\887.png,166,142
2944,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\888.png,215,163
2945,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\889.png,159,51
2946,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\89.png,55,31
2947,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\890.png,218,345
2948,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\891.png,431,332
2949,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\892.png,271,371
2950,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\893.png,154,245
2951,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\894.png,79,68
2952,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\895.png,898,590
2953,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\896.png,111,341
2954,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\897.png,104,121
2955,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\898.png,203,300
2956,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\899.png,144,365
2957,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\9.png,537,376
2958,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\90.png,281,434
2959,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\900.png,635,900
2960,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\901.png,543,286
2961,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\902.png,458,633
2962,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\903.png,274,139
2963,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\904.png,111,121
2964,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\905.png,166,99
2965,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\906.png,642,657
2966,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\907.png,258,233
2967,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\908.png,424,310
2968,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\909.png,337,246
2969,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\91.png,114,105
2970,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\910.png,199,348
2971,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\911.png,752,899
2972,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\912.png,266,417
2973,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\913.png,110,113
2974,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\914.png,675,1019
2975,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\915.png,429,68
2976,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\916.png,710,738
2977,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\917.png,51,144
2978,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\918.png,293,420
2979,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\919.png,543,601
2980,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\92.png,154,152
2981,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\920.png,341,368
2982,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\921.png,55,160
2983,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\922.png,283,273
2984,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\923.png,177,83
2985,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\924.png,15,78
2986,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\925.png,359,190
2987,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\926.png,94,82
2988,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\927.png,523,315
2989,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\928.png,116,113
2990,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\929.png,141,158
2991,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\93.png,427,232
2992,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\930.png,948,518
2993,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\931.png,130,137
2994,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\932.png,246,38
2995,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\933.png,209,310
2996,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\934.png,278,563
2997,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\935.png,154,197
2998,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\936.png,2,3
2999,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\937.png,362,304
3000,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\938.png,213,425
3001,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\939.png,84,90
3002,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\94.png,235,150
3003,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\940.png,121,140
3004,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\941.png,636,430
3005,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\942.png,114,224
3006,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\943.png,175,83
3007,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\944.png,480,420
3008,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\945.png,260,214
3009,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\946.png,238,174
3010,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\947.png,40,44
3011,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\948.png,752,551
3012,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\949.png,160,110
3013,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\95.png,264,59
3014,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\950.png,475,409
3015,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\951.png,138,130
3016,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\952.png,138,238
3017,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\953.png,677,564
3018,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\954.png,116,97
3019,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\955.png,122,133
3020,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\956.png,81,66
3021,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\957.png,502,477
3022,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\958.png,3,2
3023,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\959.png,203,162
3024,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\96.png,303,152
3025,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\960.png,721,687
3026,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\961.png,82,198
3027,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\962.png,491,664
3028,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\963.png,760,444
3029,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\964.png,396,399
3030,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\965.png,64,143
3031,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\966.png,311,308
